"word","count","leftover_prob","estimate"
"meek",1,0.7,0.00000984
"spruce",1,0.7,0.00000984
"nude",1,0.7,0.00000984
"fantasize",1,0.7,0.00000984
"sundberg's",1,0.7,0.00000984
"ivey",1,0.7,0.00000984
"recognition",1,0.7,0.00000984
"cooper",1,0.7,0.00000984
"julie",1,0.7,0.00000984
"red-hot",1,0.7,0.00000984
"servant's",1,0.7,0.00000984
"sundberg",1,0.7,0.00000984
"heimbuch's",1,0.7,0.00000984
"transdimensional",1,0.7,0.00000984
"couriers",1,0.7,0.00000984
"cn",1,0.7,0.00000984
"ex",1,0.7,0.00000984
"annapolis",1,0.7,0.00000984
"ipod",1,0.7,0.00000984
"burl",1,0.7,0.00000984
"guidance",1,0.7,0.00000984
"peeked",1,0.7,0.00000984
"patterson's",1,0.7,0.00000984
"profiler",1,0.7,0.00000984
"genes",1,0.7,0.00000984
"delegation",1,0.7,0.00000984
"gene",1,0.7,0.00000984
"topkapi",1,0.7,0.00000984
"gaggle",1,0.7,0.00000984
"dispel",1,0.7,0.00000984
"myth",1,0.7,0.00000984
"consistency",1,0.7,0.00000984
"batted",1,0.7,0.00000984
"hallahan",1,0.7,0.00000984
"league-best",1,0.7,0.00000984
"nickname",1,0.7,0.00000984
"#dailyquote",1,0.7,0.00000984
"moolah-inspired",1,0.7,0.00000984
"4u-if",1,0.7,0.00000984
"it-red",1,0.7,0.00000984
"pancakes",1,0.7,0.00000984
"unleaded",1,0.7,0.00000984
"marie",1,0.7,0.00000984
"dodds",1,0.7,0.00000984
"aaa",1,0.7,0.00000984
"idaho",1,0.7,0.00000984
"tigers",1,0.7,0.00000984
"lindbergh",1,0.7,0.00000984
"lorenz",1,0.7,0.00000984
"yourt",1,0.7,0.00000984
"scoreboard",1,0.7,0.00000984
"three-story",1,0.7,0.00000984
"baer",1,0.7,0.00000984
"plaza",1,0.7,0.00000984
"suites",1,0.7,0.00000984
"specify",1,0.7,0.00000984
"bloggers",1,0.7,0.00000984
"idly",1,0.7,0.00000984
"repeating",1,0.7,0.00000984
"uttered",1,0.7,0.00000984
"enraged",1,0.7,0.00000984
"mountains",1,0.7,0.00000984
"chronicles",1,0.7,0.00000984
"narnia",1,0.7,0.00000984
"he-man",1,0.7,0.00000984
"jalparezi",1,0.7,0.00000984
"tender",1,0.7,0.00000984
"zesty",1,0.7,0.00000984
"medium",1,0.7,0.00000984
"madras",1,0.7,0.00000984
"curry",1,0.7,0.00000984
"shredded",1,0.7,0.00000984
"fragrant",1,0.7,0.00000984
"basmati",1,0.7,0.00000984
"speckled",1,0.7,0.00000984
"accompanies",1,0.7,0.00000984
"stonesifer",1,0.7,0.00000984
"whos",1,0.7,0.00000984
"eaten",1,0.7,0.00000984
"lip",1,0.7,0.00000984
"phenomena",1,0.7,0.00000984
"askin",1,0.7,0.00000984
"#hcsm",1,0.7,0.00000984
"hashtag",1,0.7,0.00000984
"ronin",1,0.7,0.00000984
"slept",1,0.7,0.00000984
"fitfully",1,0.7,0.00000984
"parched",1,0.7,0.00000984
"cramped",1,0.7,0.00000984
"corpse",1,0.7,0.00000984
"stink",1,0.7,0.00000984
"montana",1,0.7,0.00000984
"unanimously",1,0.7,0.00000984
"fcc's",1,0.7,0.00000984
"autodialed",1,0.7,0.00000984
"prerecorded",1,0.7,0.00000984
"requirement",1,0.7,0.00000984
"telemarketers",1,0.7,0.00000984
"promos",1,0.7,0.00000984
"#socialmedia",1,0.7,0.00000984
"kruger",1,0.7,0.00000984
"sherwood",1,0.7,0.00000984
"scrimmage",1,0.7,0.00000984
"dent",1,0.7,0.00000984
"slashes",1,0.7,0.00000984
"writer's",1,0.7,0.00000984
"un-block",1,0.7,0.00000984
"teen-ager",1,0.7,0.00000984
"solitary",1,0.7,0.00000984
"confinement",1,0.7,0.00000984
"jenner",1,0.7,0.00000984
"whoa",1,0.7,0.00000984
"carlito's",1,0.7,0.00000984
"aldrich",1,0.7,0.00000984
"righteously",1,0.7,0.00000984
"#nowplaying",1,0.7,0.00000984
"lucinda",1,0.7,0.00000984
"recommendation",1,0.7,0.00000984
"whipping",1,0.7,0.00000984
"yr",1,0.7,0.00000984
"sizzle",1,0.7,0.00000984
"ooops",1,0.7,0.00000984
"button",1,0.7,0.00000984
"lumping",1,0.7,0.00000984
"stomachs",1,0.7,0.00000984
"pretzel",1,0.7,0.00000984
"spiffy",1,0.7,0.00000984
"mustards",1,0.7,0.00000984
"wordpress",1,0.7,0.00000984
"dpi",1,0.7,0.00000984
"virus",1,0.7,0.00000984
"wash",1,0.7,0.00000984
"poorly",1,0.7,0.00000984
"resistance",1,0.7,0.00000984
"bacteria",1,0.7,0.00000984
"tirra",1,0.7,0.00000984
"lirra",1,0.7,0.00000984
"techniques",1,0.7,0.00000984
"battleground",1,0.7,0.00000984
"critters",1,0.7,0.00000984
"nobodys",1,0.7,0.00000984
"pastels",1,0.7,0.00000984
"minty",1,0.7,0.00000984
"reflects",1,0.7,0.00000984
"weaker",1,0.7,0.00000984
"hampered",1,0.7,0.00000984
"output",1,0.7,0.00000984
"feeble",1,0.7,0.00000984
"ticked",1,0.7,0.00000984
"td",1,0.7,0.00000984
"karl",1,0.7,0.00000984
"barth",1,0.7,0.00000984
"#smtulsa",1,0.7,0.00000984
"realtor",1,0.7,0.00000984
"abbey",1,0.7,0.00000984
"resembles",1,0.7,0.00000984
"crunch",1,0.7,0.00000984
"wept",1,0.7,0.00000984
"lars",1,0.7,0.00000984
"unintentional",1,0.7,0.00000984
"parody",1,0.7,0.00000984
"reinhetsgebot",1,0.7,0.00000984
"neck-like-a-jockey's-bollox",1,0.7,0.00000984
"abandoned",1,0.7,0.00000984
"caravan",1,0.7,0.00000984
"finch",1,0.7,0.00000984
"lizards",1,0.7,0.00000984
"biker",1,0.7,0.00000984
"rides",1,0.7,0.00000984
"1000kms",1,0.7,0.00000984
"darwin",1,0.7,0.00000984
"ensembles",1,0.7,0.00000984
"kindly",1,0.7,0.00000984
"bungies",1,0.7,0.00000984
"coober",1,0.7,0.00000984
"pedy",1,0.7,0.00000984
"erldunda",1,0.7,0.00000984
"picnic",1,0.7,0.00000984
"flipped",1,0.7,0.00000984
"guidelines",1,0.7,0.00000984
"activism",1,0.7,0.00000984
"attributes",1,0.7,0.00000984
"agility",1,0.7,0.00000984
"smarts-d4",1,0.7,0.00000984
"vigor",1,0.7,0.00000984
"dwight",1,0.7,0.00000984
"panic",1,0.7,0.00000984
"bastard",1,0.7,0.00000984
"slavery",1,0.7,0.00000984
"sc",1,0.7,0.00000984
"rattle",1,0.7,0.00000984
"koschman",1,0.7,0.00000984
"widowed",1,0.7,0.00000984
"r.j",1,0.7,0.00000984
"vanecko's",1,0.7,0.00000984
"entertaining",1,0.7,0.00000984
"informative",1,0.7,0.00000984
"#outfront",1,0.7,0.00000984
"reactions",1,0.7,0.00000984
"boon",1,0.7,0.00000984
"overwhelming",1,0.7,0.00000984
"hassle",1,0.7,0.00000984
"cottle",1,0.7,0.00000984
"hillside",1,0.7,0.00000984
"rebellion",1,0.7,0.00000984
"unconventional",1,0.7,0.00000984
"skaters",1,0.7,0.00000984
"club's",1,0.7,0.00000984
"synchronized",1,0.7,0.00000984
"banner",1,0.7,0.00000984
"synergy",1,0.7,0.00000984
"seminary",1,0.7,0.00000984
"rose's",1,0.7,0.00000984
"#mystery",1,0.7,0.00000984
"perplexity",1,0.7,0.00000984
"stymied",1,0.7,0.00000984
"resurgence",1,0.7,0.00000984
"at-risk",1,0.7,0.00000984
"simonie",1,0.7,0.00000984
"white-and-pink",1,0.7,0.00000984
"interstate",1,0.7,0.00000984
"ferrying",1,0.7,0.00000984
"packaged",1,0.7,0.00000984
"waxed",1,0.7,0.00000984
"fl",1,0.7,0.00000984
"sanders",1,0.7,0.00000984
"garry",1,0.7,0.00000984
"shandling",1,0.7,0.00000984
"lyca",1,0.7,0.00000984
"contemplated",1,0.7,0.00000984
"bitterly",1,0.7,0.00000984
"preceded",1,0.7,0.00000984
"lacked",1,0.7,0.00000984
"glared",1,0.7,0.00000984
"fouler",1,0.7,0.00000984
"retreated",1,0.7,0.00000984
"foul",1,0.7,0.00000984
"cousins",1,0.7,0.00000984
"weigh",1,0.7,0.00000984
"injection",1,0.7,0.00000984
"staub",1,0.7,0.00000984
"toned",1,0.7,0.00000984
"sharp-tongued",1,0.7,0.00000984
"upped",1,0.7,0.00000984
"intrigue",1,0.7,0.00000984
"boosted",1,0.7,0.00000984
"ratings",1,0.7,0.00000984
"bravo",1,0.7,0.00000984
"aired",1,0.7,0.00000984
"table-turning",1,0.7,0.00000984
"reunion",1,0.7,0.00000984
"couple's",1,0.7,0.00000984
"abc",1,0.7,0.00000984
"decor",1,0.7,0.00000984
"vows",1,0.7,0.00000984
"balloons",1,0.7,0.00000984
"bouta",1,0.7,0.00000984
"mgrg",1,0.7,0.00000984
"rigid",1,0.7,0.00000984
"mmmmmmm",1,0.7,0.00000984
"dissertation",1,0.7,0.00000984
"cowels",1,0.7,0.00000984
"three-pointer",1,0.7,0.00000984
"bulldogs",1,0.7,0.00000984
"resolving",1,0.7,0.00000984
"renewable",1,0.7,0.00000984
"book's",1,0.7,0.00000984
"internship",1,0.7,0.00000984
"vile",1,0.7,0.00000984
"ex-wife",1,0.7,0.00000984
"provoke",1,0.7,0.00000984
"correction",1,0.7,0.00000984
"caputo",1,0.7,0.00000984
"chairs",1,0.7,0.00000984
"lifepass",1,0.7,0.00000984
"www.wedrawthelines.ca.gov",1,0.7,0.00000984
"indonesia",1,0.7,0.00000984
"crops",1,0.7,0.00000984
"tidal",1,0.7,0.00000984
"volcano",1,0.7,0.00000984
"nerdbird",1,0.7,0.00000984
"bayarea",1,0.7,0.00000984
"#sxswi",1,0.7,0.00000984
"kajillion",1,0.7,0.00000984
"heesen",1,0.7,0.00000984
"expects",1,0.7,0.00000984
"recovers",1,0.7,0.00000984
"technologies",1,0.7,0.00000984
"ms.komoda",1,0.7,0.00000984
"btwn",1,0.7,0.00000984
"temperatures",1,0.7,0.00000984
"measured",1,0.7,0.00000984
"tallied",1,0.7,0.00000984
"reversal",1,0.7,0.00000984
"winters",1,0.7,0.00000984
"dumps",1,0.7,0.00000984
"necessarily",1,0.7,0.00000984
"firestone",1,0.7,0.00000984
"chapter's",1,0.7,0.00000984
"year-old",1,0.7,0.00000984
"angela",1,0.7,0.00000984
"aidan",1,0.7,0.00000984
"lund",1,0.7,0.00000984
"adelseck",1,0.7,0.00000984
"raul",1,0.7,0.00000984
"vazquez",1,0.7,0.00000984
"cinnamon",1,0.7,0.00000984
"gentz",1,0.7,0.00000984
"eww",1,0.7,0.00000984
"hoot",1,0.7,0.00000984
"gaay",1,0.7,0.00000984
"adsf",1,0.7,0.00000984
"tweetie",1,0.7,0.00000984
"williams-kenny",1,0.7,0.00000984
"maker",1,0.7,0.00000984
"shanghai",1,0.7,0.00000984
"automotive",1,0.7,0.00000984
"rung",1,0.7,0.00000984
"quincy",1,0.7,0.00000984
"turnd",1,0.7,0.00000984
"menacing",1,0.7,0.00000984
"hugh",1,0.7,0.00000984
"lui",1,0.7,0.00000984
"associate",1,0.7,0.00000984
"co-ordinator",1,0.7,0.00000984
"postgraduate",1,0.7,0.00000984
"beijing",1,0.7,0.00000984
"french's",1,0.7,0.00000984
"portrait",1,0.7,0.00000984
"germane",1,0.7,0.00000984
"specter",1,0.7,0.00000984
"hangs",1,0.7,0.00000984
"wealth",1,0.7,0.00000984
"migrant",1,0.7,0.00000984
"slums",1,0.7,0.00000984
"pepper",1,0.7,0.00000984
"bmws",1,0.7,0.00000984
"alongside",1,0.7,0.00000984
"auto-rickshaws",1,0.7,0.00000984
"freshly",1,0.7,0.00000984
"paved",1,0.7,0.00000984
"attn",1,0.7,0.00000984
"#gabf",1,0.7,0.00000984
"day-of",1,0.7,0.00000984
"oktoberfest",1,0.7,0.00000984
"#denver",1,0.7,0.00000984
"#beer",1,0.7,0.00000984
"okt",1,0.7,0.00000984
"irritable",1,0.7,0.00000984
"bachelor",1,0.7,0.00000984
"boarding",1,0.7,0.00000984
"mindless",1,0.7,0.00000984
"retrieves",1,0.7,0.00000984
"plugged",1,0.7,0.00000984
"40s",1,0.7,0.00000984
"miraculous",1,0.7,0.00000984
"approaching",1,0.7,0.00000984
"agencies",1,0.7,0.00000984
"sobriety",1,0.7,0.00000984
"checkpoints",1,0.7,0.00000984
"scrapbooking",1,0.7,0.00000984
"papercrafting",1,0.7,0.00000984
"keeper",1,0.7,0.00000984
"sacred",1,0.7,0.00000984
"bakes",1,0.7,0.00000984
"captivating",1,0.7,0.00000984
"well-written",1,0.7,0.00000984
"mended",1,0.7,0.00000984
"interconnected",1,0.7,0.00000984
"scrapbook",1,0.7,0.00000984
"janes",1,0.7,0.00000984
"dueling",1,0.7,0.00000984
"d-wade",1,0.7,0.00000984
"odwyer",1,0.7,0.00000984
"extradition",1,0.7,0.00000984
"treaty",1,0.7,0.00000984
"statesa",1,0.7,0.00000984
"rotten",1,0.7,0.00000984
"bare-knuckles",1,0.7,0.00000984
"200,000-member",1,0.7,0.00000984
"colbert",1,0.7,0.00000984
"loose",1,0.7,0.00000984
"mute",1,0.7,0.00000984
"downloading",1,0.7,0.00000984
"typing",1,0.7,0.00000984
"rubbing",1,0.7,0.00000984
"smash",1,0.7,0.00000984
"jesse",1,0.7,0.00000984
"harrison",1,0.7,0.00000984
"dillard",1,0.7,0.00000984
"medals",1,0.7,0.00000984
"appetizers",1,0.7,0.00000984
"steakhouse",1,0.7,0.00000984
"shrimp",1,0.7,0.00000984
"crustaceans",1,0.7,0.00000984
"punchy",1,0.7,0.00000984
"seared",1,0.7,0.00000984
"scallops",1,0.7,0.00000984
"crusty",1,0.7,0.00000984
"silky",1,0.7,0.00000984
"enlivens",1,0.7,0.00000984
"potato-leek",1,0.7,0.00000984
"faintly",1,0.7,0.00000984
"sharpness",1,0.7,0.00000984
"esther",1,0.7,0.00000984
"higgwe",1,0.7,0.00000984
"reyes",1,0.7,0.00000984
"hardworking",1,0.7,0.00000984
"everyman",1,0.7,0.00000984
"reluctance",1,0.7,0.00000984
"nephew",1,0.7,0.00000984
"cheerleading",1,0.7,0.00000984
"cheerleader",1,0.7,0.00000984
"magazine's",1,0.7,0.00000984
"squad",1,0.7,0.00000984
"everyone's-an-employee-at-our-vertically-integrated-studio",1,0.7,0.00000984
"dazzlingly",1,0.7,0.00000984
"umbrella",1,0.7,0.00000984
"dane",1,0.7,0.00000984
"saddened",1,0.7,0.00000984
"dominick",1,0.7,0.00000984
"all-purpose",1,0.7,0.00000984
"dishwasher-safe",1,0.7,0.00000984
"breaks",1,0.7,0.00000984
"dishwasher",1,0.7,0.00000984
"stand-off",1,0.7,0.00000984
"interacts",1,0.7,0.00000984
"heres",1,0.7,0.00000984
"shaylee",1,0.7,0.00000984
"governance",1,0.7,0.00000984
"implemented",1,0.7,0.00000984
"recapitalization",1,0.7,0.00000984
"diffent",1,0.7,0.00000984
"candlebox",1,0.7,0.00000984
"underrated",1,0.7,0.00000984
"emitting",1,0.7,0.00000984
"emerge",1,0.7,0.00000984
"drooned",1,0.7,0.00000984
"taped",1,0.7,0.00000984
"futile",1,0.7,0.00000984
"#mizzou",1,0.7,0.00000984
"absurd",1,0.7,0.00000984
"shelf",1,0.7,0.00000984
"#bottomlesscup",1,0.7,0.00000984
"dj's",1,0.7,0.00000984
"tilt",1,0.7,0.00000984
"sky",1,0.7,0.00000984
"sometime",1,0.7,0.00000984
"lofty",1,0.7,0.00000984
"down-razd",1,0.7,0.00000984
"pg",1,0.7,0.00000984
"creations",1,0.7,0.00000984
"w10th",1,0.7,0.00000984
"luna",1,0.7,0.00000984
"ny1",1,0.7,0.00000984
"durbin",1,0.7,0.00000984
"law-enforcement",1,0.7,0.00000984
"flaw",1,0.7,0.00000984
"state-based",1,0.7,0.00000984
"cci",1,0.7,0.00000984
"surveys",1,0.7,0.00000984
"3-month",1,0.7,0.00000984
"appreciable",1,0.7,0.00000984
"optimistically",1,0.7,0.00000984
"multibillion-dollar",1,0.7,0.00000984
"fabrication",1,0.7,0.00000984
"fabs",1,0.7,0.00000984
"chandler",1,0.7,0.00000984
"bost",1,0.7,0.00000984
"urlacher's",1,0.7,0.00000984
"persona",1,0.7,0.00000984
"perks",1,0.7,0.00000984
"fantastically",1,0.7,0.00000984
"over-the-top",1,0.7,0.00000984
"l0l",1,0.7,0.00000984
"hooligans",1,0.7,0.00000984
"cory",1,0.7,0.00000984
"booker",1,0.7,0.00000984
"receivers",1,0.7,0.00000984
"t.o",1,-1.10583333333333,0.00000984
"terrell",1,0.7,0.00000984
"mandolin-ing",1,0.7,0.00000984
"stepping",1,0.7,0.00000984
"festivities",1,0.7,0.00000984
"cowie",1,0.7,0.00000984
"once-in-a-lifetime",1,0.7,0.00000984
"baseline",1,0.7,0.00000984
"pinpointed",1,0.7,0.00000984
"transvaginal",1,0.7,0.00000984
"ultrasound",1,0.7,0.00000984
"gamer",1,0.7,0.00000984
"encounter",1,0.7,0.00000984
"fathersonspirit",1,0.7,0.00000984
"gentleness",1,0.7,0.00000984
"imm",1,0.7,0.00000984
"italk",1,0.7,0.00000984
"payne",1,0.7,0.00000984
"balled",1,0.7,0.00000984
"chaseing",1,0.7,0.00000984
"kels",1,0.7,0.00000984
"rebranding",1,0.7,0.00000984
"bragging",1,0.7,0.00000984
"allied",1,0.7,0.00000984
"noteworthy",1,0.7,0.00000984
"dovetails",1,0.7,0.00000984
"proliferate",1,0.7,0.00000984
"notably",1,0.7,0.00000984
"neighborhoods",1,0.7,0.00000984
"concern:at",1,0.7,0.00000984
"drive-in",1,0.7,0.00000984
"nowoperational",1,0.7,0.00000984
"ahahah",1,0.7,0.00000984
"litterely",1,0.7,0.00000984
"eachoter",1,0.7,0.00000984
"re-opening",1,0.7,0.00000984
"python's",1,0.7,0.00000984
"hesitantly",1,0.7,0.00000984
"voicing",1,0.7,0.00000984
"query",1,0.7,0.00000984
"shamefully",1,0.7,0.00000984
"gamefully",1,0.7,0.00000984
"recess",1,0.7,0.00000984
"mancala",1,0.7,0.00000984
"time-it's",1,0.7,0.00000984
"#hof",1,0.7,0.00000984
"inductee",1,0.7,0.00000984
"#hsfb",1,0.7,0.00000984
"picayune",1,0.7,0.00000984
"festus",1,0.7,0.00000984
"cheyenne",1,0.7,0.00000984
"tiffany",1,0.7,0.00000984
"stanger",1,0.7,0.00000984
"mollie",1,0.7,0.00000984
"courtney",1,0.7,0.00000984
"neff",1,0.7,0.00000984
"weidner",1,0.7,0.00000984
"jessie",1,0.7,0.00000984
"hestness",1,0.7,0.00000984
"penalty",1,0.7,0.00000984
"bridgestone",1,0.7,0.00000984
"predators",1,0.7,0.00000984
"leveled",1,0.7,0.00000984
"home-ice",1,0.7,0.00000984
"proven",1,0.7,0.00000984
"acumen",1,0.7,0.00000984
"ogilvys",1,0.7,0.00000984
"lester",1,0.7,0.00000984
"wundermans",1,0.7,0.00000984
"weirdos",1,0.7,0.00000984
"filter",1,0.7,0.00000984
"acception",1,0.7,0.00000984
"cals",1,0.7,0.00000984
"cortisone",1,0.7,0.00000984
"allergy",1,0.7,0.00000984
"brutal",1,0.7,0.00000984
"swingsets",1,0.7,0.00000984
"depleted",1,0.7,0.00000984
"pray",1,0.7,0.00000984
"omitted",1,0.7,0.00000984
"modify",1,0.7,0.00000984
"panko",1,0.7,0.00000984
"crumbs",1,0.7,0.00000984
"toasted",1,0.7,0.00000984
"vola",1,0.7,0.00000984
"breadcrumbs",1,0.7,0.00000984
"dion",1,0.7,0.00000984
"dip",1,0.7,0.00000984
"breasts",1,0.7,0.00000984
"whites",1,0.7,0.00000984
"paste",1,0.7,0.00000984
"substituted",1,0.7,0.00000984
"moist",1,0.7,0.00000984
"opted",1,0.7,0.00000984
"veggies",1,0.7,0.00000984
"edamame",1,0.7,0.00000984
"appetizing",1,0.7,0.00000984
"ceelo",1,0.7,0.00000984
"novak",1,0.7,0.00000984
"producers",1,0.7,0.00000984
"beats",1,0.7,0.00000984
"#leo",1,0.7,0.00000984
"destiny",1,0.7,0.00000984
"destined",1,0.7,0.00000984
"twinkie",1,0.7,0.00000984
"earmarks",1,0.7,0.00000984
"washington-based",1,0.7,0.00000984
"watchdog",1,0.7,0.00000984
"earmarking",1,0.7,0.00000984
"blonde",1,0.7,0.00000984
"costume",1,0.7,0.00000984
"skywalker",1,0.7,0.00000984
"escapes",1,0.7,0.00000984
"jedi",1,0.7,0.00000984
"fashioned",1,0.7,0.00000984
"saber",1,0.7,0.00000984
"henry-size",1,0.7,0.00000984
"herrmann",1,0.7,0.00000984
"outman",1,0.7,0.00000984
"loser",1,0.7,0.00000984
"merle",1,0.7,0.00000984
"thati",1,0.7,0.00000984
"undeliverable",1,0.7,0.00000984
"11pm",1,0.7,0.00000984
"mcnair",1,0.7,0.00000984
"gannon",1,0.7,0.00000984
"degeeter",1,0.7,0.00000984
"kucinich",1,0.7,0.00000984
"emptier",1,0.7,0.00000984
"spaces",1,0.7,0.00000984
"progressed",1,0.7,0.00000984
"slight",1,0.7,0.00000984
"drunkenness",1,0.7,0.00000984
"careering",1,0.7,0.00000984
"curiosity",1,0.7,0.00000984
"faint",1,0.7,0.00000984
"unwritten",1,0.7,0.00000984
"breathing",1,0.7,0.00000984
"sic",1,0.7,0.00000984
"sufficiently",1,0.7,0.00000984
"novels",1,0.7,0.00000984
"creme",1,0.7,0.00000984
"mer",1,0.7,0.00000984
"resolve",1,0.7,0.00000984
"confusion",1,0.7,0.00000984
"prohibited",1,0.7,0.00000984
"forth",1,0.7,0.00000984
"stampers",1,0.7,0.00000984
"lorain",1,0.7,0.00000984
"fairview",1,0.7,0.00000984
"westshore",1,0.7,0.00000984
"harvey",1,0.7,0.00000984
"freedomworks",1,0.7,0.00000984
"fam",1,0.7,0.00000984
"hyperness",1,0.7,0.00000984
"grossed",1,0.7,0.00000984
"sober",1,0.7,0.00000984
"unidentified",1,0.7,0.00000984
"distressed",1,0.7,0.00000984
"mcclain",1,0.7,0.00000984
"slashed",1,0.7,0.00000984
"respond",1,0.7,0.00000984
"bullsh",1,0.7,0.00000984
"diggy",1,0.7,0.00000984
"jaden",1,0.7,0.00000984
"ymcmb",1,0.7,0.00000984
"chico",1,0.7,0.00000984
"eclectic",1,0.7,0.00000984
"catalog",1,0.7,0.00000984
"recite",1,0.7,0.00000984
"4-year",1,0.7,0.00000984
"upbringing",1,0.7,0.00000984
"hers",1,0.7,0.00000984
"definitive",1,0.7,0.00000984
"amen",1,0.7,0.00000984
"brah",1,0.7,0.00000984
"prognostication",1,0.7,0.00000984
"yanks",1,0.7,0.00000984
"#thingsmyexsaid",1,0.7,0.00000984
"switched",1,0.7,0.00000984
"kwiz",1,0.7,0.00000984
"frequency",1,0.7,0.00000984
"kwiz-am",1,0.7,0.00000984
"formats",1,0.7,0.00000984
"liberman",1,0.7,0.00000984
"broadcasting",1,0.7,0.00000984
"kvnr",1,0.7,0.00000984
"historian",1,0.7,0.00000984
"hilliker",1,0.7,0.00000984
"waz",1,0.7,0.00000984
"dah",1,0.7,0.00000984
"socket",1,0.7,0.00000984
"#beerfridaysareback",1,0.7,0.00000984
"cc",1,0.7,0.00000984
"cyclical",1,0.7,0.00000984
"rabies",1,0.7,0.00000984
"harford",1,0.7,0.00000984
"raccoons",1,0.7,0.00000984
"exposure",1,0.7,0.00000984
"domesticated",1,0.7,0.00000984
"outshot",1,0.7,0.00000984
"playoff-high",1,0.7,0.00000984
"nashville's",1,0.7,0.00000984
"derosa",1,0.7,0.00000984
"patricks",1,0.7,0.00000984
"frisk",1,0.7,0.00000984
"dca's",1,0.7,0.00000984
"assualt",1,0.7,0.00000984
"xdd",1,0.7,0.00000984
"humerous",1,0.7,0.00000984
"mosimane",1,0.7,0.00000984
"mamelodi",1,0.7,0.00000984
"sundowns",1,0.7,0.00000984
"arrows",1,0.7,0.00000984
"equatorial",1,0.7,0.00000984
"guinea",1,0.7,0.00000984
"fielding",1,0.7,0.00000984
"uncapped",1,0.7,0.00000984
"line-up",1,0.7,0.00000984
"handing",1,0.7,0.00000984
"maiden",1,0.7,0.00000984
"drummer",1,0.7,0.00000984
"ell",1,0.7,0.00000984
"tmi",1,0.7,0.00000984
"co-creation",1,0.7,0.00000984
"shifting",1,0.7,0.00000984
"prejudice",1,0.7,0.00000984
"powerlessness",1,0.7,0.00000984
"productively",1,0.7,0.00000984
"frequencies",1,0.7,0.00000984
"vibrations",1,0.7,0.00000984
"gratitude",1,0.7,0.00000984
"energetic",1,0.7,0.00000984
"20th",1,0.7,0.00000984
"playhouse",1,0.7,0.00000984
"square's",1,0.7,0.00000984
"theatre",1,0.7,0.00000984
"sponsored",1,0.7,0.00000984
"refugee",1,0.7,0.00000984
"resettlement",1,0.7,0.00000984
"pipe",1,0.7,0.00000984
"haralambros",1,0.7,0.00000984
"hellenic",1,0.7,0.00000984
"kashtan",1,0.7,0.00000984
"ukrainian",1,0.7,0.00000984
"playhousesquare.org",1,0.7,0.00000984
"tickets.com",1,0.7,0.00000984
"counselor",1,0.7,0.00000984
"clinician",1,0.7,0.00000984
"tween",1,0.7,0.00000984
"hot-off-the-presses",1,0.7,0.00000984
"nonfiction",1,0.7,0.00000984
"wasteland",1,0.7,0.00000984
"jonathan",1,0.7,0.00000984
"dads",1,0.7,0.00000984
"nails",1,0.7,0.00000984
"pinewood",1,0.7,0.00000984
"toy",1,0.7,0.00000984
"forked",1,0.7,0.00000984
"kylestock",1,0.7,0.00000984
"quarterbacks",1,0.7,0.00000984
"anonymity",1,0.7,0.00000984
"quotidianventures",1,0.7,0.00000984
"cranky",1,0.7,0.00000984
"parar",1,0.7,0.00000984
"stopping",1,0.7,0.00000984
"tweeters",1,0.7,0.00000984
"facebookers",1,0.7,0.00000984
"monsanto",1,0.7,0.00000984
"precipitously",1,0.7,0.00000984
"carstensen",1,0.7,0.00000984
"antitrust",1,0.7,0.00000984
"#kinkade",1,0.7,0.00000984
"retarded",1,0.7,0.00000984
"irresponsible",1,0.7,0.00000984
"starrs",1,0.7,0.00000984
"d-league",1,0.7,0.00000984
"canton",1,0.7,0.00000984
"brotha",1,0.7,0.00000984
"jorge",1,0.7,0.00000984
"tremaine",1,0.7,0.00000984
"batman",1,0.7,0.00000984
"pip",1,0.7,0.00000984
"blacksmith",1,0.7,0.00000984
"reclusive",1,0.7,0.00000984
"havisham",1,0.7,0.00000984
"gillian",1,0.7,0.00000984
"estella",1,0.7,0.00000984
"dust-shrouded",1,0.7,0.00000984
"crumbling",1,0.7,0.00000984
"manse",1,0.7,0.00000984
"elated",1,0.7,0.00000984
"underwrite",1,0.7,0.00000984
"brother-in-law",1,0.7,0.00000984
"satis",1,0.7,0.00000984
"charlotte's",1,0.7,0.00000984
"flamenco",1,0.7,0.00000984
"raheem",1,0.7,0.00000984
"25am",1,0.7,0.00000984
"twocents",1,0.7,0.00000984
"reviewer",1,0.7,0.00000984
"#beattheshitzoutofla",1,0.7,0.00000984
"thursday.okay",1,0.7,0.00000984
"g5",1,0.7,0.00000984
"certified",1,0.7,0.00000984
"lovern",1,0.7,0.00000984
"glorious",1,0.7,0.00000984
"tragic",1,0.7,0.00000984
"eventual",1,0.7,0.00000984
"spagnuolo",1,0.7,0.00000984
"negatives",1,0.7,0.00000984
"loyals",1,0.7,0.00000984
"overrides",1,0.7,0.00000984
"beliefs",1,0.7,0.00000984
"crushed",1,0.7,0.00000984
"clayton",1,0.7,0.00000984
"warby",1,0.7,0.00000984
"spotify",1,0.7,0.00000984
"zune",1,0.7,0.00000984
"rhapsody",1,0.7,0.00000984
"gwinnett",1,0.7,0.00000984
"coolray",1,0.7,0.00000984
"altering",1,0.7,0.00000984
"19th",1,0.7,0.00000984
"standings",1,0.7,0.00000984
